Token	Corpus	Time	Text	Genre	Type	Whole_Genitive	Possessor	Possessum	Possessor_Length	Possessum_Length
fJ38.062.05135	Frown	1990	J38	Learned	s	traded goods' supply curves	traded goods	supply curves	2	2
fJ38.062.05143	Frown	1990	J38	Learned	of	the presence of a large rural service sector	a large rural service sector	the presence	5	2
fJ38.062.05146	Frown	1990	J38	Learned	of	the role of government	government	the role	1	2
fJ38.072.05094	Frown	1990	J38	Learned	of	the help of an elaborate CGE model	an elaborate CGE model	the help	4	2
fJ38.072.05098	Frown	1990	J38	Learned	s	the program's inscrutable omniscience	the program	inscrutable omniscience	2	2
fJ38.072.05130	Frown	1990	J38	Learned	s	India's demo-economic structure	India	demo-economic structure	1	2
fJ38.082.05085	Frown	1990	J38	Learned	s	India's poor export performance	India	poor export performance	1	3
fJ38.082.05147	Frown	1990	J38	Learned	of	The inegalitarian nature of public sector employment	public sector employment	The inegalitarian nature	3	3
fJ38.103.05093	Frown	1990	J38	Learned	of	the determinants of city growth	city growth	the determinants	2	2
fJ42.002.05491	Frown	1990	J42	Learned	s	Hart's theory of judicial discretion	Hart	theory of judicial discretion	1	4
fJ42.002.05501	Frown	1990	J42	Learned	s	Hart's theory of discretion	Hart	theory of discretion	1	3
fJ42.002.05501	Frown	1990	J42	Learned	of	the putative failure of Hart 's theory of discretion	Hart 's theory of discretion	the putative failure	5	3
fJ42.002.05517	Frown	1990	J42	Learned	s	the positivist's account of judicial discretion	the positivist	account of judicial discretion	2	4
fJ42.002.05529	Frown	1990	J42	Learned	of	the existence of rights	rights	the existence	1	2
fJ42.002.05551	Frown	1990	J42	Learned	of	the abstract concept of the game of chess	the game of chess	the abstract concept	4	3
fJ42.012.05495	Frown	1990	J42	Learned	s	Hart's theory of judicial discretion	Hart	theory of judicial discretion	1	4
fJ42.013.05510	Frown	1990	J42	Learned	s	the judge's discretionary power	the judge	discretionary power	2	2
fJ42.014.05490	Frown	1990	J42	Learned	of	the legislative powers of the judge	the judge	the legislative powers	2	3
fJ42.014.05490	Frown	1990	J42	Learned	of	the simple application of rules	rules	the simple application	1	3
fJ42.022.05474	Frown	1990	J42	Learned	of	the preferences of the majority	the majority	the preferences	2	2
fJ42.022.05474	Frown	1990	J42	Learned	of	the preferences of the minority	the minority	the preferences	2	2
fJ42.022.05541	Frown	1990	J42	Learned	of	the right of newspapers	newspapers	the right	1	2
fJ42.032.05500	Frown	1990	J42	Learned	s	the community's moral and political culture	the community	moral and political culture	2	4
fJ42.032.05507	Frown	1990	J42	Learned	of	the critique of legal positivism	legal positivism	the critique	2	2
fJ42.032.05532	Frown	1990	J42	Learned	of	the expectations of the parties	the parties	the expectations	2	2
fJ42.042.05479	Frown	1990	J42	Learned	of	the law of a community	a community	the law	2	2
fJ42.042.05543	Frown	1990	J42	Learned	of	the institutional character of legal rights	legal rights	the institutional character	2	3
fJ42.052.05513	Frown	1990	J42	Learned	of	the existence of a master rule of recognition	a master rule of recognition	the existence	5	2
fJ42.052.05555	Frown	1990	J42	Learned	of	the exercise of judgment	judgment	the exercise	1	2
fJ42.052.05555	Frown	1990	J42	Learned	s	the referee's personal convictions	the referee	personal convictions	2	2
fJ42.062.05505	Frown	1990	J42	Learned	of	the law of a community	a community	the law	2	2
fJ42.062.05505	Frown	1990	J42	Learned	s	positivists' first tenet	positivists	first tenet	1	2
fJ42.062.05514	Frown	1990	J42	Learned	s	Dworkin's legal theory	Dworkin	legal theory	1	2
fJ42.062.05514	Frown	1990	J42	Learned	of	the origin of law	law	the origin	1	2
fJ42.062.05548	Frown	1990	J42	Learned	of	the importance of intellectual ability	intellectual ability	the importance	2	2
fJ42.062.05553	Frown	1990	J42	Learned	of	the concept of chess	chess	the concept	1	2
fJ42.062.05553	Frown	1990	J42	Learned	of	the concept of intellect itself	intellect itself	the concept	2	2
fJ42.063.05511	Frown	1990	J42	Learned	s	Dworkin's legal theory	Dworkin	legal theory	1	2
fJ42.092.05476	Frown	1990	J42	Learned	s	Dworkin's legal theory	Dworkin	legal theory	1	2
fJ42.092.05476	Frown	1990	J42	Learned	of	the control of the majority	the majority	the control	2	2
fJ42.092.05521	Frown	1990	J42	Learned	of	the preexisting rights of parties	parties	the preexisting rights	1	3
fJ42.092.05546	Frown	1990	J42	Learned	of	The theory of the game of chess	the game of chess	the theory	4	2
fJ42.093.05550	Frown	1990	J42	Learned	of	the nature of the game of chess	the game of chess	the nature	4	2
fJ42.093.05550	Frown	1990	J42	Learned	of	the discretion of the referee	the referee	the discretion	2	2
fJ42.102.05486	Frown	1990	J42	Learned	of	the legitimacy of any particular law	any particular law	the legitimacy	3	2
fJ42.102.05502	Frown	1990	J42	Learned	s	Hart's theory of law	Hart	theory of law	1	3
fJ42.102.05502	Frown	1990	J42	Learned	of	the existence of principles that judges commonly use to decide cases	principles that judges commonly use to decide cases	the existence	8	2
fJ42.112.05549	Frown	1990	J42	Learned	of	the role of intellect	intellect	the role	1	2
fJ42.112.05552	Frown	1990	J42	Learned	of	the abstract concept of the game of chess	the game of chess	the abstract concept	4	3
fJ51.002.06335	Frown	1990	J51	Learned	of	the scope of logic	logic	the scope	1	2
fJ51.002.06340	Frown	1990	J51	Learned	of	the nature of signs	signs	the nature	1	2
fJ51.002.06357	Frown	1990	J51	Learned	of	the advent of non-Euclidean geometry	non-Euclidean geometry	the advent	2	2
fJ51.002.06357	Frown	1990	J51	Learned	of	the business of logic	logic	the business	1	2
fJ51.012.06348	Frown	1990	J51	Learned	of	the structures of the conscious mind	the conscious mind	the structures	3	2
fJ51.032.06346	Frown	1990	J51	Learned	of	the scope of human capacity	human capacity	the scope	2	2
fJ51.032.06351	Frown	1990	J51	Learned	of	the familiar laws of logic	logic	the familiar laws	1	3
fJ51.042.06276	Frown	1990	J51	Learned	of	the study of syllogistic logic	syllogistic logic	the study	2	2
fJ51.042.06356	Frown	1990	J51	Learned	of	the methodology of logic	logic	the methodology	1	2
fJ51.052.06273	Frown	1990	J51	Learned	of	the concept of logic	logic	the concept	1	2
fJ51.052.06290	Frown	1990	J51	Learned	of	the original conception of logic	logic	the original conception	1	3
fJ51.052.06338	Frown	1990	J51	Learned	of	the categorization of terms	terms	the categorization	1	2
fJ51.062.06271	Frown	1990	J51	Learned	of	the concept of logic	logic	the concept	1	2
fJ51.062.06345	Frown	1990	J51	Learned	of	the operations of the mind	the mind	the operations	2	2
fJ51.072.06285	Frown	1990	J51	Learned	of	the nature of an adequate account	an adequate account	the nature	3	2
fJ51.072.06285	Frown	1990	J51	Learned	of	the nature of persuasion	persuasion	the nature	1	2
fJ51.072.06336	Frown	1990	J51	Learned	of	the purpose of the discussion	the discussion	the purpose	2	2
fJ51.072.06344	Frown	1990	J51	Learned	of	the philosophers of the early modern period	the early modern period	the philosophers	4	2
fJ51.102.06354	Frown	1990	J51	Learned	of	the study of the laws of thought	the laws of thought	the study	4	2
fJ51.102.06354	Frown	1990	J51	Learned	of	the laws of thought	thought	the laws	1	2
fJ51.132.06316	Frown	1990	J51	Learned	s	Aristotle's second intentions	Aristotle	second intentions	1	2
fJ59.002.06866	Frown	1990	J59	Learned	s	Piper's realignment of the artist/spectator relationship	Piper	realignment of the artist/spectator relationship	1	5
fJ59.002.06873	Frown	1990	J59	Learned	of	the racial and class specificity of her male alter ego	her male alter ego	the racial and class specificity	4	5
fJ59.002.06873	Frown	1990	J59	Learned	of	the cruelest side of racism	racism	the cruelest side	1	3
fJ59.002.06885	Frown	1990	J59	Learned	of	the oppressive master texts of modernism	modernism	the oppressive master texts	1	4
fJ59.002.06896	Frown	1990	J59	Learned	of	the narratives of history	history	the narratives	1	2
fJ59.002.06907	Frown	1990	J59	Learned	of	the ideological role of the artist	the artist	the ideological role	2	3
fJ59.003.06863	Frown	1990	J59	Learned	s	the modern intellectual's ambiguous politics	the modern intellectual	ambiguous politics	3	2
fJ59.012.06893	Frown	1990	J59	Learned	of	the master narratives of culture	culture	the master narratives	1	3
fJ59.012.06899	Frown	1990	J59	Learned	s	women's different experiences	women	different experiences	1	2
fJ59.012.06926	Frown	1990	J59	Learned	of	the structure of the	the	the structure	1	2
fJ59.013.06879	Frown	1990	J59	Learned	of	the tragic irony of this social equation	this social equation	the tragic irony	3	3
fJ59.013.06879	Frown	1990	J59	Learned	of	the material and social rewards of their participation in patriarchy	their participation in patriarchy	the material and social rewards	4	5
fJ59.022.06881	Frown	1990	J59	Learned	of	the power of men	men	the power	1	2
fJ59.022.06903	Frown	1990	J59	Learned	of	the bits and pieces of my heart	my heart	the bits and pieces	2	4
fJ59.023.06869	Frown	1990	J59	Learned	s	Piper's male alter ego	Piper	male alter ego	1	3
fJ59.032.06884	Frown	1990	J59	Learned	of	the boundaries of gender	gender	the boundaries	1	2
fJ59.042.06878	Frown	1990	J59	Learned	of	the virtue of white womanhood	white womanhood	the virtue	2	2
fJ59.042.06902	Frown	1990	J59	Learned	of	the personal narratives of the past	the past	the personal narratives	2	3
fJ59.052.06886	Frown	1990	J59	Learned	s	Frantz Fanon's existentialist evocation	Frantz Fanon	existentialist evocation	2	2
fJ59.052.06908	Frown	1990	J59	Learned	of	the painful reality of their own racism	their own racism	the painful reality	3	3
fJ59.052.06908	Frown	1990	J59	Learned	of	the psychological threshold of complacent viewers	complacent viewers	the psychological threshold	2	3
fJ59.062.06882	Frown	1990	J59	Learned	of	the inapplicability of such a concept	such a concept	the inapplicability	3	2
fJ59.062.06882	Frown	1990	J59	Learned	of	the primary determinant of women 's oppression	women 's oppression	the primary determinant	3	3
fJ59.062.06909	Frown	1990	J59	Learned	of	the norms of etiquette	etiquette	the norms	1	2
fJ59.063.06919	Frown	1990	J59	Learned	of	the serious political content of the performance	the performance	the serious political content	2	4
fJ59.072.06875	Frown	1990	J59	Learned	of	the epistemology of appearance and reality	appearance and reality	the epistemology	3	2
fJ59.072.06875	Frown	1990	J59	Learned	of	the representative narrative of Western personhood	Western personhood	the representative narrative	2	3
fJ59.072.06920	Frown	1990	J59	Learned	of	the overt sexuality of that music	that music	the overt sexuality	2	3
fJ59.082.06865	Frown	1990	J59	Learned	of	the transformation of the forms and instruments of production	the forms and instruments of production	the transformation	6	2
fJ59.082.06865	Frown	1990	J59	Learned	of	the forms and instruments of production	production	the forms and instruments	1	4
fJ59.082.06867	Frown	1990	J59	Learned	of	the heroism of modern life	modern life	the heroism	2	2
fJ59.082.06867	Frown	1990	J59	Learned	of	the objective streets of Paris	Paris	the objective streets	1	3
fJ59.082.06867	Frown	1990	J59	Learned	of	the forms and instruments of art production	art production	the forms and instruments	2	4
fJ59.082.06929	Frown	1990	J59	Learned	of	the mass-media suppression of working-class black culture	working-class black culture	the mass-media suppression	3	3
fJ59.092.06894	Frown	1990	J59	Learned	of	the patrons of academia	academia	the patrons	1	2
fJ59.092.06894	Frown	1990	J59	Learned	of	the financiers of industrial society	industrial society	the financiers	2	2
fJ59.092.06924	Frown	1990	J59	Learned	of	the characteristics of funk dance and music	funk dance and music	the characteristics	4	2
fJ59.093.06891	Frown	1990	J59	Learned	of	narcissistic evocations of the self	the self	narcissistic evocations	2	2
fJ62.002.07111	Frown	1990	J62	Learned	of	the horrors of the First World War	the First World War	the horrors	4	2
fJ62.002.07117	Frown	1990	J62	Learned	of	the son of two eminent figures in British society	two eminent figures in British society	the son	6	2
fJ62.002.07134	Frown	1990	J62	Learned	of	the action and vitality of war	war	the action and vitality	1	4
fJ62.002.07142	Frown	1990	J62	Learned	of	the direction of the journalist and politician Charles F. G. Masterman	the journalist and politician Charles F. G. Masterman	the direction	8	2
fJ62.002.07165	Frown	1990	J62	Learned	of	the North Sea coast of Belgium	Belgium	the North Sea coast	1	4
fJ62.002.07169	Frown	1990	J62	Learned	s	Nevinson's war years	Nevinson	war years	1	2
fJ62.002.07169	Frown	1990	J62	Learned	of	the blackest period of Nevinson 's war years	Nevinson 's war years	the blackest period	4	3
fJ62.002.07179	Frown	1990	J62	Learned	of	invited members of society	society	invited members	1	2
fJ62.012.07112	Frown	1990	J62	Learned	of	the winter of 1914	1914	the winter	1	2
fJ62.012.07139	Frown	1990	J62	Learned	s	Nevinson's war images	Nevinson	war images	1	2
fJ62.012.07140	Frown	1990	J62	Learned	of	the painter of modern war	modern war	the painter	2	2
fJ62.012.07177	Frown	1990	J62	Learned	of	the Futurist rhetoric of 1914	1914	the Futurist rhetoric	1	3
fJ62.013.07126	Frown	1990	J62	Learned	s	H. W. Nevinson's journal entry	H. W. Nevinson	journal entry	3	2
fJ62.022.07130	Frown	1990	J62	Learned	of	the buoyant mood of marching French soldiers	marching French soldiers	the buoyant mood	3	3
fJ62.022.07156	Frown	1990	J62	Learned	s	Nevinson's one-person show	Nevinson	one-person show	1	2
fJ62.022.07161	Frown	1990	J62	Learned	of	the upper right of the canvas	the canvas	the upper right	2	3
fJ62.033.07118	Frown	1990	J62	Learned	s	F. T. Marinetti's prewar visits	F. T. Marinetti	pre-war visits	3	2
fJ62.042.07171	Frown	1990	J62	Learned	of	a patient of the eminent British neurologist Sir Henry Head	the eminent British neurologist Sir Henry Head	a patient	7	2
fJ62.042.07171	Frown	1990	J62	Learned	s	H. W. Nevinson's journals of the winter of 1917-18	H. W. Nevinson	journals of the winter of 1917-18	3	6
fJ62.052.07174	Frown	1990	J62	Learned	of	the good graces of government officials	government officials	the good graces	2	3
fJ62.053.07135	Frown	1990	J62	Learned	of	the most moving British paintings of the First World War	the First World War	the most moving British paintings	4	5
fJ62.073.07141	Frown	1990	J62	Learned	of	the possibility of death	death	the possibility	1	2
fJ62.073.07141	Frown	1990	J62	Learned	of	the invincibility of the British forces	the British forces	the invincibility	3	2
fJ62.073.07141	Frown	1990	J62	Learned	of	the pain and suffering of Allied soldiers	Allied soldiers	the pain and suffering	2	4
fJ62.082.07116	Frown	1990	J62	Learned	of	the censorship of Nevinson 's further investigation	Nevinson 's further investigation	the censorship	4	2
fJ62.082.07116	Frown	1990	J62	Learned	s	Nevinson's further investigation	Nevinson	further investigation	1	2
